Site,VLAN,Service,"	Bl Fo Mini Hubs"
KHU_X0311,,2G_fhl,KHU_X0403
KHU_X0311,,3G_fhl,KHU_X0403
KHU_X0401,,2G_fhl,KHU_X0222
KHU_X0401,,3G_fhl,KHU_X0222
KHU_X0403,,2G_fhl,KHU_X0403
KHU_X0403,,3G_fhl,KHU_X0403
KHU_X0409,,2G_fhl,KHU_X0409
KHU_X0409,,3G_fhl,KHU_X0409
KHU_X0410,,2G_fhl,KHU_X0228
KHU_X0411,,2G_fhl,KHU_X0228
KHU_X0411,,3G_fhl,KHU_X0228
KHU_X0449,,2G_fhl,KHU_X0449
KHU_X0449,,3G_fhl,KHU_X0449
KHU_X0451,,2G_fhl,KHU_X0451
KHU_X0451,,3G_fhl,KHU_X0451
KHU_X0504,,2G_fhl,KHU_X0174
KHU_X0504,,3G_fhl,KHU_X0174
KHU_X0505,,2G_fhl,KHU_X0505
KHU_X0505,,3G_fhl,KHU_X0505
KHU_X0512,,2G_fhl,KHU_X0187
KHU_X0513,,2G_fhl,KHU_X0513
KHU_X0513,,3G_fhl,KHU_X0513
KHU_X0556,,2G_fhl,KHU_X0266
KHU_X0556,,3G_fhl,KHU_X0266
KHU_X0571,,2G_fhl,"KHU_X0140 "
KHU_X0571,,3G_fhl,"KHU_X0140 "
KHU_X0607,,2G_fhl,KHU_X0444
KHU_X0607,,3G_fhl,KHU_X0444
KHU_X06070,,2G_fhl,RAJ_X0199
KHU_X06070,,3G_fhl,RAJ_X0199
KHU_X06090,,2G_scl,KHU_X0478
KHU_X06090,,3G_scl,KHU_X0478
KHU_X0624,,2G_scl,KHU_X0255
KHU_X0624,,3G_scl,KHU_X0255
KHU_X0648,,2G_fhl,KHU_X0671
KHU_X0648,,3G_fhl,KHU_X0671
KHU_X0651,,2G_fhl,KHU_X0222
KHU_X0651,,3G_fhl,KHU_X0222
KHU_X0660,,2G_scl,KHU_X0295
KHU_X0660,,3G_scl,KHU_X0295
KHU_X0661,,2G_scl,KHU_X0800
KHU_X0661,,3G_scl,KHU_X0800
KHU_X0801,,2G_scl,KHU_X0503
KHU_X0801,,3G_scl,KHU_X0503
KHU_X0805,,2G_scl,KHU_X0143
KHU_X0805,,3G_scl,KHU_X0143
KHU_X0815,,2G_scl,KHU_X1135
KHU_X0815,,3G_scl,KHU_X1135
KHU_X0817,,2G_fhl,KHU_X0223
KHU_X0817,,3G_fhl,KHU_X0223
KHU_X0822,,2G_fhl,KHU_X0180
KHU_X0822,,3G_fhl,KHU_X0180
KHU_X0829,,2G_fhl,KHU_X0829
KHU_X0829,,3G_fhl,KHU_X0829
KHU_X0836,,2G_fhl,KHU_X0513
KHU_X0836,,3G_fhl,KHU_X0513
KHU_X0848,,2G_fhl,KHU_X0409
KHU_X0848,,3G_fhl,KHU_X0409
KHU_X0883,,2G_scl,KHU_X0043
KHU_X0883,,3G_scl,KHU_X0043
KHU_X0897,,2G_fhl,KHU_X0283
KHU_X0897,,3G_fhl,KHU_X0283
KHU_X0901,,2G_scl,KHU_X0050
KHU_X0901,,3G_scl,KHU_X0050
KHU_X0903,,2G_fhl,KHU_X0165
KHU_X0903,,3G_fhl,KHU_X0165
KHU_X0909,,2G_fhl,KHU_X0409
KHU_X0909,,3G_fhl,KHU_X0409
KHU_X0912,,2G_scl,KHU_X0456
KHU_X0912,,3G_scl,KHU_X0456
KHU_X0913,,2G_scl,KHU_X0208
KHU_X0913,,3G_scl,KHU_X0208
KHU_X0915,,2G_fhl,KHU_X0283
KHU_X0915,,3G_fhl,KHU_X0283
KHU_X0917,,2G_scl,KHU_X0050
KHU_X0917,,3G_scl,KHU_X0050
KHU_X0919,,2G_scl,KHU_X0538
KHU_X0919,,3G_scl,KHU_X0538
KHU_X0922,,2G_scl,KHU_X0845
KHU_X0922,,3G_scl,KHU_X0845
KHU_X0923,,RTN_scl,KHU_X0536
KHU_X0925,,2G_scl,KHU_X0032
KHU_X0925,,3G_scl,KHU_X0032
KHU_X0927,,2G_scl,KHU_X0849
KHU_X0927,,3G_scl,KHU_X0849
KHU_X0929,,2G_fhl,KHU_X0266
KHU_X0929,,3G_fhl,KHU_X0266
KHU_X0932,,2G_fhl,KHU_X0513
KHU_X0932,,3G_fhl,KHU_X0513
KHU_X0934,,2G_scl,KHU_X0506
KHU_X0934,,3G_scl,KHU_X0506
KHU_X0936,,2G_scl,KHU_X0601
KHU_X0936,,3G_scl,KHU_X0601
KHU_X0953,,2G_fhl,KHU_X0224
KHU_X0953,,3G_fhl,KHU_X0224
KHU_X0959,,2G_scl,KHU_X0530
KHU_X0959,,3G_scl,KHU_X0530
KHU_X0960,,2G_fhl,KHU_X0829
KHU_X0960,,3G_fhl,KHU_X0829
KHU_X0962,,2G_scl,KHU_X0530
KHU_X0962,,3G_scl,KHU_X0530
KHU_X0963,,2G_scl,KHU_X0261
KHU_X0963,,3G_scl,KHU_X0261
KHU_X0964,,2G_scl,KHU_X0261
KHU_X0964,,3G_scl,KHU_X0261
KHU_X0966,,2G_scl,KHU_X0043
KHU_X0966,,3G_scl,KHU_X0043
KHU_X0978,,2G_scl,KHU_X0155
KHU_X0978,,3G_scl,KHU_X0155
KHU_X0982,,RTN_scl,KHU_X0442
KHU_X0983,,2G_scl,KHU_X0146
KHU_X0983,,3G_scl,KHU_X0146
KHU_X0984,,2G_scl,KHU_X0558
KHU_X0984,,3G_scl,KHU_X0558
KHU_X0985,,2G_scl,KHU_X0295
KHU_X0985,,3G_scl,KHU_X0295
KHU_X0987,,2G_scl,KHU_X0061
KHU_X0989,,2G_scl,KHU_X0194
KHU_X0989,,3G_scl,KHU_X0194
KHU_X0993,,2G_scl,KHU_X0064
KHU_X0993,,3G_scl,KHU_X0064
KHU_X0996,,2G_fhl,KHU_X0228
KHU_X0996,,3G_fhl,KHU_X0228
KHU_X1003,,2G_fhl,KHU_X0280
KHU_X1003,,3G_fhl,KHU_X0280
KHU_X1006,,2G_scl,KHU_X0443
KHU_X1006,,3G_scl,KHU_X0443
KHU_X1010,,2G_scl,KHU_X0614
KHU_X1011,,2G_scl,KHU_X0489
KHU_X1011,,3G_scl,KHU_X0489
KHU_X1014,,2G_scl,KHU_X0478
KHU_X1017,,2G_scl,KHU_X0164
KHU_X1017,,3G_scl,KHU_X0164
KHU_X1020,,2G_fhl,KHU_X0444
KHU_X1020,,3G_fhl,KHU_X0444
KHU_X1025,,2G_scl,KHU_X0516
KHU_X1025,,3G_scl,KHU_X0516
KHU_X1026,,2G_scl,KHU_X0082
KHU_X1026,,3G_scl,KHU_X0082
KHU_X1035,,2G_fhl,KHU_X0513
KHU_X1035,,3G_fhl,KHU_X0513
KHU_X1046,,2G_scl,KHU_X0443
KHU_X1046,,3G_scl,KHU_X0443
KHU_X1047,,2G_scl,KHU_X0896
KHU_X1047,,3G_scl,KHU_X0896
KHU_X1078,,2G_scl,KHU_X0478
KHU_X1078,,3G_scl,KHU_X0478
KHU_X1079,,2G_scl,KHU_X0598
KHU_X1079,,3G_scl,KHU_X0598
KHU_X1087,,2G_fhl,KHU_X0829
KHU_X1087,,3G_fhl,KHU_X0829
KHU_X1096,,2G_scl,KHU_X1070
KHU_X1096,,3G_scl,KHU_X1070
KHU_X1097,,2G_fhl,KHU_X0829
KHU_X1097,,3G_fhl,KHU_X0829
KHU_X1106,,2G_scl,KHU_X0615
KHU_X1106,,3G_scl,KHU_X0615
KHU_X1123,,2G_fhl,KHU_X0174
KHU_X1123,,3G_fhl,KHU_X0174
KHU_X1141,,2G_fhl,KHU_X0108
KHU_X1141,,3G_fhl,KHU_X0108
KHU_X1144,,2G_scl,KHU_X1140
KHU_X1144,,3G_scl,KHU_X1140
KHU_X1149,,2G_scl,KHU_X0957
KHU_X1149,,3G_scl,KHU_X0957
KHU_X1150,,2G_fhl,KHU_X0403
KHU_X1150,,3G_fhl,KHU_X0403
KHU_X1152,,2G_fhl,KHU_X0283
KHU_X1152,,3G_fhl,KHU_X0283
KHU_X1162,,2G_scl,KHU_X0596
KHU_X1162,,3G_scl,KHU_X0596
KHU_X1167,,2G_fhl,KHU_X1167
KHU_X1167,,3G_fhl,KHU_X1167
KHU_X1169,,2G_scl,KHU_X0458
KHU_X1169,,3G_scl,KHU_X0458
KHU_X1170,,2G_fhl,KHU_X0185
KHU_X1170,,3G_fhl,KHU_X0185
KHU_X1171,,2G_scl,KHU_X1371
KHU_X1171,,3G_scl,KHU_X1371
KHU_X1173,,2G_scl,KHU_X0514
KHU_X1173,,3G_scl,KHU_X0514
KHU_X1174,,2G_fhl,KHU_X0003
KHU_X1174,,3G_fhl,KHU_X0003
KHU_X1175,,RTN_scl,KHU_X0240
KHU_X1183,,3G_scl,KHU_X0164
KHU_X1189,,2G_fhl,KHU_X0185
KHU_X1189,,3G_fhl,KHU_X0185
KHU_X12010,,2G_scl,KHU_X0478
KHU_X12010,,3G_scl,KHU_X0478
KHU_X1212,,2G_fhl,KHU_X0449
KHU_X1212,,3G_fhl,KHU_X0449
KHU_X1226,,2G_fhl,KHU_X0693
KHU_X1226,,3G_fhl,KHU_X0693
KHU_X1227,,2G_scl,KHU_X0516
KHU_X1227,,3G_scl,KHU_X0516
KHU_X1231,,2G_scl,KHU_X0490
KHU_X1231,,3G_scl,KHU_X0490
KHU_X1234,,2G_scl,KHU_X0464
KHU_X1234,,3G_scl,KHU_X0464
KHU_X1235,,2G_fhl,KHU_X0671
KHU_X1235,,3G_fhl,KHU_X0671
KHU_X1238,,2G_scl,KHU_X0064
KHU_X1238,,3G_scl,KHU_X0064
KHU_X1239,,2G_scl,KHU_X0115
KHU_X1239,,3G_scl,KHU_X0115
KHU_X1255,,2G_scl,KHU_X0516
KHU_X1255,,3G_scl,KHU_X0516
KHU_X1257,,2G_scl,KHU_X0529
KHU_X1257,,3G_scl,KHU_X0529
KHU_X1263,,2G_scl,KHU_X1083
KHU_X1263,,3G_scl,KHU_X1083
KHU_X1264,,2G_scl,KHU_X0800
KHU_X1264,,3G_scl,KHU_X0800
KHU_X1277,,2G_scl,KHU_X0490
KHU_X1277,,3G_scl,KHU_X0490
KHU_X1282,,2G_fhl,KHU_X0444
KHU_X1282,,3G_fhl,KHU_X0444
KHU_X1297,,2G_fhl,KHU_X0939
KHU_X1297,,3G_fhl,KHU_X0939
KHU_X1299,,2G_scl,KHU_X0598
KHU_X1299,,3G_scl,KHU_X0598
KHU_X1306,,2G_fhl,KHU_X0693
KHU_X1306,,3G_fhl,KHU_X0693
KHU_X1310,,2G_scl,KHU_X0538
KHU_X1310,,3G_scl,KHU_X0538
KHU_X1313,,2G_fhl,KHU_X0153
KHU_X1313,,3G_fhl,KHU_X0153
KHU_X1315,,2G_fhl,KHU_X0153
KHU_X1315,,3G_fhl,KHU_X0153
KHU_X1316,,2G_fhl,KHU_X0444
KHU_X1316,,3G_fhl,KHU_X0444
KHU_X1318,,2G_scl,KHU_X0295
KHU_X1318,,3G_scl,KHU_X0295
KHU_X1324,,2G_scl,KHU_X0295
KHU_X1324,,3G_scl,KHU_X0295
KHU_X1325,,2G_scl,KHU_X0261
KHU_X1325,,3G_scl,KHU_X0261
KHU_X1332,,2G_scl,KHU_X0614
KHU_X1332,,3G_scl,KHU_X0614
KHU_X1339,,2G_scl,KHU_X0456
KHU_X1339,,3G_scl,KHU_X0456
KHU_X1345,,2G_scl,KHU_X0456
KHU_X1345,,3G_scl,KHU_X0456
KHU_X1348,,2G_scl,KHU_X0124
KHU_X1348,,3G_scl,KHU_X0124
KHU_X1350,,2G_fhl,KHU_X0209
KHU_X1350,,3G_fhl,KHU_X0209
KHU_X1359,,2G_scl,KHU_X0124
KHU_X1359,,3G_scl,KHU_X0124
KHU_X1367,,2G_scl,KHU_X0476
KHU_X1367,,3G_scl,KHU_X0476
KHU_X1372,,2G_scl,KHU_X0295
KHU_X1372,,3G_scl,KHU_X0295
KHU_X1373,,2G_scl,KHU_X0124
KHU_X1373,,3G_scl,KHU_X0124
KHU_X1379,,2G_scl,KHU_X0099
KHU_X1379,,3G_scl,KHU_X0099
KHU_X1389,,2G_fhl,KHU_X0505
KHU_X1389,,3G_fhl,KHU_X0505
KHU_X1400,,2G_fhl,KHU_X0224
KHU_X1400,,3G_fhl,KHU_X0224
KHU_X1404,,2G_scl,KHU_X0194
KHU_X1404,,3G_scl,KHU_X0194
KHU_X1411,,2G_scl,KHU_X0255
KHU_X1411,,3G_scl,KHU_X0255
KHU_X1414,,2G_scl,KHU_X0596
KHU_X1414,,3G_scl,KHU_X0596
KHU_X1415,,2G_scl,KHU_X0538
KHU_X1415,,3G_scl,KHU_X0538
KHU_X1418,,2G_scl,KHU_X0525
KHU_X1418,,3G_scl,KHU_X0525
KHU_X1420,,2G_fhl,KHU_X0149
KHU_X1420,,3G_fhl,KHU_X0149
KHU_X1421,,2G_fhl,KHU_X0222
KHU_X1421,,3G_fhl,KHU_X0222
KHU_X1424,,2G_fhl,KHU_X0153
KHU_X1424,,3G_fhl,KHU_X0153
KHU_X1425,,2G_scl,KHU_X0529
KHU_X1425,,3G_scl,KHU_X0529
KHU_X1427,,2G_scl,KHU_X0448
KHU_X1427,,3G_scl,KHU_X0448
KHU_X1428,,2G_scl,KHU_X1070
KHU_X1428,,3G_scl,KHU_X1070
KHU_X1436,,2G_scl,KHU_X0957
KHU_X1436,,3G_scl,KHU_X0957
KHU_X1439,,2G_scl,KHU_X0443
KHU_X1439,,3G_scl,KHU_X0443
KHU_X1442,,2G_scl,KHU_X0476
KHU_X1442,,3G_scl,KHU_X0476
KHU_X1464,,2G_fhl,KHU_X0939
KHU_X1464,,3G_fhl,KHU_X0939
KHU_X1473,,2G_fhl,KHU_X0222
KHU_X1473,,3G_fhl,KHU_X0222
KHU_X1476,,2G_fhl,KHU_X0693
KHU_X1476,,3G_fhl,KHU_X0693
KHU_X1478,,2G_scl,KHU_X0295
KHU_X1478,,3G_scl,KHU_X0295
KHU_X1479,,2G_scl,KHU_X0416
KHU_X1484,,2G_scl,KHU_X0286
KHU_X1484,,3G_scl,KHU_X0286
KHU_X1485,,2G_scl,KHU_X0261
KHU_X1485,,3G_scl,KHU_X0261
KHU_X1489,,2G_scl,KHU_X0558
KHU_X1489,,3G_scl,KHU_X0558
KHU_X1491,,2G_scl,KHU_X0099
KHU_X1491,,3G_scl,KHU_X0099
KHU_X1496,,2G_fhl,KHU_X0671
KHU_X1496,,3G_fhl,KHU_X0671
KHU_X1498,,3G_scl,KHU_X0143
KHU_X1498,,OM_scl,KHU_X0143
KHU_X1503,,2G_scl,KHU_X0544
KHU_X1503,,3G_scl,KHU_X0544
KHU_X1506,,2G_fhl,KHU_X0444
KHU_X1506,,3G_fhl,KHU_X0444
KHU_X1507,,2G_fhl,KHU_X0153
KHU_X1507,,3G_fhl,KHU_X0153
KHU_X1509,,2G_scl,KHU_X0295
KHU_X1509,,3G_scl,KHU_X0295
KHU_X1511,,2G_scl,KHU_X0800
KHU_X1511,,3G_scl,KHU_X0800
KHU_X1516,,2G_scl,KHU_X0122
KHU_X1516,,3G_scl,KHU_X0122
KHU_X1521,,2G_scl,KHU_X0516
KHU_X1521,,3G_scl,KHU_X0516
KHU_X1536,,2G_scl,KHU_X1140
KHU_X1536,,3G_scl,KHU_X1140
KHU_X1544,,2G_fhl,KHU_X0149
KHU_X1544,,3G_fhl,KHU_X0149
KHU_X1546,,2G_scl,KHU_X0255
KHU_X1548,,2G_fhl,KHU_X0165
KHU_X1548,,3G_fhl,KHU_X0165
KHU_X1551,,2G_scl,KHU_X0489
KHU_X1551,,3G_scl,KHU_X0489
KHU_X1560,,2G_scl,KHU_X0261
KHU_X1560,,3G_scl,KHU_X0261
KHU_X1562,,2G_fhl,KHU_X0560
KHU_X1562,,3G_fhl,KHU_X0560
KHU_X1567,,2G_scl,KHU_X1140
KHU_X1571,,2G_fhl,KHU_X0449
KHU_X1571,,3G_fhl,KHU_X0449
KHU_X1572,,2G_scl,KHU_X0064
KHU_X1574,,2G_scl,KHU_X0456
KHU_X1574,,3G_scl,KHU_X0456
KHU_X1578,,2G_scl,KHU_X0099
KHU_X1578,,3G_scl,KHU_X0099
KHU_X1579,,2G_scl,KHU_X0245
KHU_X1579,,3G_scl,KHU_X0245
KHU_X1585,,2G_scl,KHU_X0286
KHU_X1585,,3G_scl,KHU_X0286
KHU_X1589,,2G_scl,KHU_X1083
KHU_X1589,,3G_scl,KHU_X1083
KHU_X1664,,2G_scl,KHU_X0155
KHU_X1664,,3G_scl,KHU_X0155
KHU_X1665,,2G_scl,KHU_X0194
KHU_X1665,,3G_scl,KHU_X0194
KHU_X1670,,2G_scl,KHU_X0194
KHU_X1670,,3G_scl,KHU_X0194
KHU_X1683,,2G_fhl,KHU_X0228
KHU_X1683,,3G_fhl,KHU_X0228
KHU_X1685,,2G_scl,KHU_X0448
KHU_X1685,,3G_scl,KHU_X0448
KHU_X1686,,2G_scl,KHU_X0035
KHU_X1686,,3G_scl,KHU_X0035
KHU_X1690,,2G_fhl,KHU_X0451
KHU_X1690,,3G_fhl,KHU_X0451
KHU_X1694,,2G_fhl,KHU_X0829
KHU_X1694,,3G_fhl,KHU_X0829
KHU_X1695,,2G_scl,KHU_X0506
KHU_X1700,,2G_scl,KHU_X1135
KHU_X1701,,2G_scl,KHU_X0615
KHU_X1705,,2G_scl,KHU_X0267
KHU_X1705,,3G_scl,KHU_X0267
KHU_X1706,,2G_scl,KHU_X0619
KHU_X1707,,2G_scl,KHU_X0050
KHU_X1710,,2G_scl,KHU_X0050
KHU_X1710,,3G_scl,KHU_X0050
KHU_X1712,,2G_scl,KHU_X0596
KHU_X1712,,3G_scl,KHU_X0596
KHU_X1719,,2G_scl,KHU_X0099
KHU_X1721,,2G_scl,KHU_X0155
KHU_X1735,,2G_fhl,KHU_X0224
KHU_X1736,,2G_fhl,KHU_X0266
KHU_X1736,,3G_fhl,KHU_X0266
KHU_X1740,,2G_fhl,KHU_X0223
KHU_X1753,,2G_scl,KHU_X0619
KHU_X1753,,3G_scl,KHU_X0619
KHU_X1759,,3G_fhl,KHU_X0165
KHU_X1759,,OM_fhl,KHU_X0165
KHU_X1765,,2G_scl,KHU_X0516
KHU_X1765,,3G_scl,KHU_X0516
KHU_X1766,,2G_scl,KHU_X0143
KHU_X1766,,3G_scl,KHU_X0143
KHU_X1768,,2G_scl,KHU_X0456
KHU_X1768,,3G_scl,KHU_X0456
KHU_X1773,,2G_scl,KHU_X0503
KHU_X1773,,3G_scl,KHU_X0503
KHU_X1777,,2G_scl,KHU_X0143
KHU_X1777,,3G_scl,KHU_X0143
KHU_X1780,,2G_scl,KHU_X0530
KHU_X1788,,2G_fhl,KHU_X0185
KHU_X1792,,2G_scl,KHU_X0503
KHU_X1792,,3G_scl,KHU_X0503
KHU_X1793,,2G_scl,KHU_X0035
KHU_X1793,,3G_scl,KHU_X0035
KHU_X1794,,2G_scl,KHU_X0035
KHU_X1794,,3G_scl,KHU_X0035
KHU_X1804,,3G_fhl,KHU_X0222
KHU_X1806,,2G_fhl,KHU_X0149
KHU_X1806,,3G_fhl,KHU_X0149
KHU_X1807,,3G_fhl,KHU_X0222
KHU_X1812,,2G_scl,KHU_X0529
KHU_X1812,,3G_scl,KHU_X0529
KHU_X1821,,2G_fhl,KHU_X0444
KHU_X1821,,3G_fhl,KHU_X0444
KHU_X1822,,2G_fhl,KHU_X0153
KHU_X1822,,3G_fhl,KHU_X0153
KHU_X1826,,2G_scl,KHU_X0538
KHU_X1834,,2G_fhl,KHU_X0266
KHU_X1836,,2G_scl,KHU_X0295
KHU_X1836,,3G_scl,KHU_X0295
KHU_X1837,,2G_fhl,KHU_X1060
KHU_X1837,,3G_fhl,KHU_X1060
KHU_X1838,,2G_scl,KHU_X0503
KHU_X1838,,3G_scl,KHU_X0503
KHU_X1849,,2G_fhl,KHU_X0451
KHU_X1849,,3G_fhl,KHU_X0451
KHU_X1850,,3G_scl,KHU_X0598
KHU_X1850,,OM_scl,KHU_X0598
KHU_X1853,,2G_scl,KHU_X0267
KHU_X1862,,3G_scl,KHU_X0598
KHU_X1862,,OM_scl,KHU_X0598
KHU_X1894,,2G_scl,KHU_X0099
KHU_X1894,,3G_scl,KHU_X0099
KHU_X1900,,2G_scl,KHU_X1371
KHU_X1900,,3G_scl,KHU_X1371
KHU_X1901,,2G_scl,KHU_X0035
KHU_X1901,,3G_scl,KHU_X0035
KHU_XHU_X02870,,2G_scl,KHU_X1371
KHU_XHU_X02870,,3G_scl,KHU_X1371
M_136,,2G_scl,M_136
M_137,,2G_scl,M_137
Mob_01_128,,2G_scl,DHK_X1690
Mob_01_128,,3G_scl,DHK_X1690
Mob_01_132,,2G_scl,DHK_X1690
Mob_01_132,,3G_scl,DHK_X1690
MOB_X0144,,2G_scl,MOB_X0144
MOB_X0144,,3G_scl,MOB_X0144
MOB_X0145,,2G_scl,MOB_X0145
MOB_X0145,,3G_scl,MOB_X0145
RAJ_G0782,,2G_scl,RAJ_X0499
RAJ_G0782,,3G_scl,RAJ_X0499
RAJ_G0853,,2G_fhl,RAJ_X0016
RAJ_G0853,,3G_fhl,RAJ_X0016
RAJ_G08550,,2G_scl,RAJ_X0273
RAJ_G08550,,3G_scl,RAJ_X0273
RAJ_G0899,,RTN_scl,RAJ_X0502
RAJ_G0905,,RTN_scl,RAJ_X0502
RAJ_G0907,,RTN_scl,RAJ_X0502
RAJ_G0946,,2G_scl,RAJ_X0307
RAJ_G0946,,3G_scl,RAJ_X0307
RAJ_G0980,,2G_scl,RAJ_X0380
RAJ_G0980,,3G_scl,RAJ_X0380
RAJ_G0989,,RTN_scl,RAJ_X0575
RAJ_G1000,,RTN_scl,RAJ_X0768
RAJ_G1024,,2G_scl,RAJ_X0245
RAJ_G1024,,RTN_scl,RAJ_X0245
RAJ_G10240,,2G_scl,RAJ_X0245
RAJ_G1076,,2G_scl,RAJ_X0255
RAJ_G1076,,3G_scl,RAJ_X0255
RAJ_G1086,,2G_scl,RAJ_X0085
RAJ_G1086,,3G_scl,RAJ_X0085
RAJ_G1116,,RTN_scl,RAJ_X0377
RAJ_G1127,,RTN_fhl,RAJ_X0650
RAJ_G1183,,RTN_scl,RAJ_X0768
RAJ_G14890,,2G_scl,RAJ_X0245
RAJ_G1503,,2G_scl,RAJ_X0112
RAJ_G1503,,3G_scl,RAJ_X0112
RAJ_G15330,,2G_scl,RAJ_X0273
RAJ_G1609,,2G_scl,RAJ_X0499
RAJ_G1609,,3G_scl,RAJ_X0499
RAJ_G1716,,RTN_fhl,RAJ_X0418
RAJ_G1770,,RTN_scl,RAJ_X0065
RAJ_R12590,,2G_scl,RAJ_X0273
RAJ_R12590,,3G_scl,RAJ_X0273
RAJ_R1758,,2G_fhl,RAJ_X0214
RAJ_R1758,,3G_fhl,RAJ_X0214
RAJ_W1194,,2G_fhl,RAJ_X0016
RAJ_W1194,,3G_fhl,RAJ_X0016
RAJ_X0001,,2G_fhl,RAJ_X0002
RAJ_X0001,,3G_fhl,RAJ_X0002
RAJ_X0002,,2G_fhl,RAJ_X0002
RAJ_X0005,,2G_fhl,RAJ_X0002
RAJ_X0005,,3G_fhl,RAJ_X0002
RAJ_X0015,,2G_fhl,RAJ_X0002
RAJ_X0015,,3G_fhl,RAJ_X0002
RAJ_X0016,,2G_fhl,RAJ_X0016
RAJ_X0017,,2G_scl,RAJ_X0018
RAJ_X0017,,3G_scl,RAJ_X0018
RAJ_X0018,,2G_scl,RAJ_X0018
RAJ_X0018,,3G_scl,RAJ_X0018
RAJ_X0020,,2G_fhl,RAJ_X0020
RAJ_X0020,,3G_fhl,RAJ_X0020
RAJ_X0021,,2G_fhl,RAJ_X1238
RAJ_X0021,,3G_fhl,RAJ_X1238
RAJ_X0029,,2G_scl,RAJ_X0489
RAJ_X0029,,3G_scl,RAJ_X0489
RAJ_X0033,,2G_scl,RAJ_X0241
RAJ_X0033,,3G_scl,RAJ_X0241
RAJ_X0037,,2G_fhl,RAJ_X0418
RAJ_X0037,,3G_fhl,RAJ_X0418
RAJ_X0038,,2G_scl,RAJ_X9009
RAJ_X0038,,3G_scl,RAJ_X9009
RAJ_X0040,,2G_scl,RAJ_X0040
RAJ_X0040,,3G_scl,RAJ_X0040
RAJ_X0041,,2G_scl,RAJ_X0041
RAJ_X0042,,2G_scl,RAJ_X0377
RAJ_X0042,,3G_scl,RAJ_X0377
RAJ_X0050,,2G_fhl,RAJ_X0050
RAJ_X0050,,3G_fhl,RAJ_X0050
RAJ_X0051,,2G_fhl,RAJ_X0593
RAJ_X0051,,3G_fhl,RAJ_X0593
RAJ_X0052,,2G_scl,RAJ_X0950
RAJ_X0052,,3G_scl,RAJ_X0950
RAJ_X0057,,2G_scl,RAJ_X0185
RAJ_X0057,,3G_scl,RAJ_X0185
RAJ_X0059,,2G_scl,RAJ_X0178
RAJ_X0059,,3G_scl,RAJ_X0178
RAJ_X0061,,2G_scl,RAJ_X0061
RAJ_X0061,,3G_scl,RAJ_X0061
RAJ_X0064,,2G_scl,RAJ_X0064
RAJ_X0064,,3G_scl,RAJ_X0064
RAJ_X0065,,2G_scl,RAJ_X0065
RAJ_X0068,,2G_fhl,RAJ_X0650
RAJ_X0068,,3G_fhl,RAJ_X0650
RAJ_X0071,,2G_fhl,RAJ_X0071
RAJ_X0077,,2G_scl,RAJ_X0336
RAJ_X0077,,3G_scl,RAJ_X0336
RAJ_X0081,,2G_fhl,RAJ_X0081
RAJ_X0081,,3G_fhl,RAJ_X0081
RAJ_X0082,,2G_scl,RAJ_X0489
RAJ_X0082,,3G_scl,RAJ_X0489
RAJ_X0083,,2G_scl,RAJ_X0083
RAJ_X0083,,3G_scl,RAJ_X0083
RAJ_X0084,,2G_scl,RAJ_X0575
RAJ_X0084,,3G_scl,RAJ_X0575
RAJ_X0085,,2G_scl,RAJ_X0064
RAJ_X0089,,2G_scl,RAJ_X0089
RAJ_X0089,,3G_scl,RAJ_X0089
RAJ_X0092,,2G_scl,RAJ_X0061
RAJ_X0093,,2G_scl,RAJ_X0245
RAJ_X0093,,3G_scl,RAJ_X0245
RAJ_X00930,,2G_scl,RAJ_X0245
RAJ_X00930,,3G_scl,RAJ_X0245
RAJ_X0094,,2G_scl,RAJ_X0502
RAJ_X0097,,2G_scl,RAJ_X0235
RAJ_X0097,,3G_scl,RAJ_X0235
RAJ_X0100,,2G_fhl,RAJ_X0132
RAJ_X0100,,3G_fhl,RAJ_X0132
RAJ_X0101,,2G_fhl,RAJ_X0210
RAJ_X0101,,3G_fhl,RAJ_X0210
RAJ_X0102,,2G_fhl,RAJ_X0081
RAJ_X0102,,3G_fhl,RAJ_X0081
RAJ_X0106,,2G_scl,RAJ_X0008
RAJ_X0107,,2G_fhl,RAJ_X0338
RAJ_X0107,,3G_fhl,RAJ_X0338
RAJ_X0108,,2G_scl,RAJ_X0322
RAJ_X0108,,3G_scl,RAJ_X0322
RAJ_X0111,,2G_fhl,RAJ_X0544
RAJ_X0111,,3G_fhl,RAJ_X0544
RAJ_X0112,,2G_scl,RAJ_X0112
RAJ_X0114,,2G_scl,RAJ_X0041
RAJ_X0114,,3G_scl,RAJ_X0041
RAJ_X0125,,2G_scl,RAJ_X0273
RAJ_X0125,,3G_scl,RAJ_X0273
RAJ_X0126,,2G_scl,RAJ_X0273
RAJ_X0126,,3G_scl,RAJ_X0273
RAJ_X0127,,2G_scl,RAJ_X0273
RAJ_X0127,,3G_scl,RAJ_X0273
RAJ_X0129,,2G_fhl,RAJ_X0129
RAJ_X0129,,3G_fhl,RAJ_X0129
RAJ_X0132,,2G_fhl,RAJ_X0132
RAJ_X0132,,3G_fhl,RAJ_X0132
RAJ_X0136,,2G_fhl,RAJ_X0438
RAJ_X0136,,3G_fhl,RAJ_X0438
RAJ_X0137,,2G_fhl,RAJ_X0438
