Site,VLAN,Service,"	Bl Fo Mini Hubs"
DHK_U6799,,3G_fhl,DHK_X2285
DHK_U7006,,2G_fhl,DHK_X0084
DHK_U7006,,3G_fhl,DHK_X0084
DHK_U7013,,2G_scl,DHK_X0199
DHK_U7013,,3G_scl,DHK_X0199
DHK_U7078,,2G_fhl,DHK_X2136
DHK_U7078,,3G_fhl,DHK_X2136
DHK_U7105,,2G_fhl,DHK_X1903
DHK_U7105,,3G_fhl,DHK_X1903
DHK_U7119,,2G_scl,DHK_X0314
DHK_U7119,,3G_scl,DHK_X0314
DHK_U7124,,2G_fhl,DHK_X0661
DHK_U7124,,3G_fhl,DHK_X0661
DHK_UA7281,,2G_fhl,DHK_UA7281
DHK_UA7281,,3G_fhl,DHK_UA7281
DHK_UE6406,,2G_fhl,DHK_UE6406
DHK_UE6406,,3G_fhl,DHK_UE6406
DHK_UG6079,,2G_scl,DHK_X1803
DHK_UG6261,,2G_scl,DHK_X1871
DHK_UG6261,,3G_scl,DHK_X1871
DHK_UG6371,,2G_fhl,DHK_X3515
DHK_UG6371,,3G_fhl,DHK_X3515
DHK_UG6380,,2G_fhl,DHK_X3515
DHK_UG6380,,3G_fhl,DHK_X3515
DHK_UM0662,,3G_scl,DHK_X0377
DHK_UM0662,,OM_scl,DHK_X0377
DHK_UM0763,,3G_fhl,DHK_M0763
DHK_UM0763,,OM_fhl,DHK_M0763
DHK_UM0822,,2G_scl,DHK_UM0822
DHK_UM0822,,3G_scl,DHK_UM0822
DHK_UM0881,,3G_scl,DHK_X0648
DHK_UM0881,,OM_scl,DHK_X0648
DHK_UM1206,,3G_scl,DHK_X1013
DHK_UM1206,,OM_scl,DHK_X1013
DHK_UM1207,,3G_scl,DHK_X0377
DHK_UM1207,,OM_scl,DHK_X0377
DHK_UM1208,,3G_scl,DHK_X0291
DHK_UM1208,,OM_scl,DHK_X0291
DHK_UM1214,,3G_scl,DHK_X2072
DHK_UM1214,,OM_scl,DHK_X2072
DHK_UM1230,,3G_scl,DHK_X0291
DHK_UM1230,,OM_scl,DHK_X0291
DHK_UM1263,,3G_fhl,DHK_M1263
DHK_UM1263,,OM_fhl,DHK_M1263
DHK_UM1268,,3G_scl,DHK_X0648
DHK_UM1268,,OM_scl,DHK_X0648
DHK_UM1353,,2G_scl,DHK_UM1353
DHK_UM1353,,3G_scl,DHK_UM1353
DHK_UM2341,,3G_scl,DHK_M2341
DHK_UM2341,,OM_scl,DHK_M2341
DHK_UM2342,,3G_scl,DHK_X2586
DHK_UM2342,,OM_scl,DHK_X2586
DHK_UR1411,,2G_fhl,DHK_X0282
DHK_UR1411,,3G_fhl,DHK_X0282
DHK_UR2557,,2G_fhl,DHK_X1809
DHK_UR2557,,3G_fhl,DHK_X1809
DHK_UR4233,,2G_scl,DHK_X3499
DHK_UR4233,,3G_scl,DHK_X3499
DHK_UR4333,,2G_fhl,DHK_X3401
DHK_UR4333,,3G_fhl,DHK_X3401
DHK_UR4345,,2G_fhl,DHK_X3401
DHK_UR4345,,3G_fhl,DHK_X3401
DHK_UR5045,,2G_fhl,DHK_X0329
DHK_UR5045,,3G_fhl,DHK_X0329
DHK_UW1580,,2G_fhl,DHK_X0006
DHK_UW1580,,3G_fhl,DHK_X0006
DHK_V3906,,3G_scl,DHK_X1897
DHK_V3906,,OM_scl,DHK_X1897
DHK_W0941,,2G_fhl,DHK_X2773
DHK_W0941,,3G_fhl,DHK_X2773
DHK_W2127,,2G_scl,DHK_X3566
DHK_W2638,,2G_fhl,DHK_X4015
DHK_W2638,,3G_fhl,DHK_X4015
DHK_W2866,,2G_fhl,DHK_X1909
DHK_W3254,,2G_fhl,DHK_X4015
DHK_W3254,,3G_fhl,DHK_X4015
DHK_W3359,,2G_fhl,DHK_X3551
DHK_W3359,,3G_fhl,DHK_X3551
DHK_W4128,,2G_fhl,DHK_X1623
DHK_W4128,,3G_fhl,DHK_X1623
DHK_W42050,,2G_scl,DHK_X0458
DHK_W42050,,3G_scl,DHK_X0458
DHK_W4391,,2G_scl,DHK_X1848
DHK_W4426,,2G_scl,DHK_X3490
DHK_W48910,,2G_scl,DHK_X1718
DHK_W48910,,3G_scl,DHK_X1718
DHK_W5171,,2G_scl,DHK_X0066
DHK_W5171,,3G_scl,DHK_X0066
DHK_X0001,,2G_fhl,DHK_X0001
DHK_X0002,,2G_fhl,DHK_X0840
DHK_X0002,,3G_fhl,DHK_X0840
DHK_X0003,,2G_fhl,DHK_X1952
DHK_X0003,,3G_fhl,DHK_X1952
DHK_X0004,,2G_fhl,DHK_X0004
DHK_X0005,,2G_fhl,DHK_X0005
DHK_X0005,,3G_fhl,DHK_X0005
DHK_X0006,,2G_fhl,DHK_X0006
DHK_X0014,,2G_fhl,DHK_X2098
DHK_X0014,,3G_fhl,DHK_X2098
DHK_X0015,,2G_scl,DHK_X0015
DHK_X0015,,3G_scl,DHK_X0015
DHK_X0017,,2G_scl,DHK_X0017
DHK_X0017,,3G_scl,DHK_X0017
DHK_X0019,,2G_fhl,DHK_X0351
DHK_X0019,,3G_fhl,DHK_X0351
DHK_X0021,,2G_fhl,DHK_X0021
DHK_X0023,,2G_scl,DHK_X0023
DHK_X0023,,RTN_scl,DHK_X0023
DHK_X0027,,2G_fhl,DHK_X0027
DHK_X0027,,3G_fhl,DHK_X0027
DHK_X0028,,2G_fhl,DHK_X0028
DHK_X0030,,2G_scl,DHK_X0030
DHK_X0030,,3G_scl,DHK_X0030
DHK_X0031,,2G_scl,DHK_X0316
DHK_X0031,,3G_scl,DHK_X0316
DHK_X0032,,2G_scl,DHK_X0030
DHK_X0032,,3G_scl,DHK_X0030
DHK_X0034,,2G_fhl,DHK_X0034
DHK_X0034,,3G_fhl,DHK_X0034
DHK_X0036,,2G_fhl,DHK_X1004
DHK_X0036,,3G_fhl,DHK_X1004
DHK_X0037,,2G_fhl,DHK_X0037
DHK_X0038,,2G_scl,DHK_X0373
DHK_X0038,,3G_scl,DHK_X0373
DHK_X0041,,2G_scl,DHK_X0041
DHK_X0041,,3G_scl,DHK_X0041
DHK_X0042,,2G_fhl,DHK_X0042
DHK_X0042,,3G_fhl,DHK_X0042
DHK_X0043,,2G_fhl,DHK_X4024
DHK_X0043,,3G_fhl,DHK_X4024
DHK_X0045,,2G_scl,DHK_X2538
DHK_X0045,,3G_scl,DHK_X2538
DHK_X0047,,2G_fhl,DHK_X0047
DHK_X0047,,3G_fhl,DHK_X0047
DHK_X0048,,2G_fhl,DHK_X0661
DHK_X0048,,3G_fhl,DHK_X0661
DHK_X0049,,2G_fhl,DHK_X4112
DHK_X0049,,3G_fhl,DHK_X4112
DHK_X0050,,2G_fhl,DHK_X0050
DHK_X0051,,2G_fhl,DHK_X0051
DHK_X0051,,3G_fhl,DHK_X0051
DHK_X0053,,2G_fhl,DHK_X0053
DHK_X0054,,2G_fhl,DHK_X0021
DHK_X0054,,3G_fhl,DHK_X0021
DHK_X0056,,2G_scl,DHK_X0056
DHK_X0056,,3G_scl,DHK_X0056
DHK_X0058,,2G_fhl,DHK_X0058
DHK_X0058,,3G_fhl,DHK_X0058
DHK_X0060,,2G_fhl,DHK_X1031
DHK_X0060,,3G_fhl,DHK_X1031
DHK_X0063,,2G_fhl,DHK_X0063
DHK_X0064,,2G_fhl,DHK_X0064
DHK_X0066,,2G_fhl,DHK_X0066
DHK_X0067,,2G_fhl,DHK_X0067
DHK_X0067,,3G_fhl,DHK_X0067
DHK_X0068,,2G_scl,DHK_X0068
DHK_X0068,,3G_scl,DHK_X0068
DHK_X0069,,2G_scl,DHK_X0765
DHK_X0069,,3G_scl,DHK_X0765
DHK_X0071,,2G_fhl,DHK_X0071
DHK_X0071,,3G_fhl,DHK_X0071
DHK_X0072,,2G_fhl,DHK_X0072
DHK_X0072,,3G_fhl,DHK_X0072
DHK_X0074,,2G_fhl,DHK_X1085
DHK_X0074,,3G_fhl,DHK_X1085
DHK_X0075,,2G_scl,DHK_X0075
DHK_X0075,,3G_scl,DHK_X0075
DHK_X0079,,2G_scl,DHK_X0442
DHK_X0079,,3G_scl,DHK_X0442
DHK_X0080,,2G_fhl,DHK_X0460
DHK_X0080,,3G_fhl,DHK_X0460
DHK_X0081,,2G_fhl,DHK_X1141
DHK_X0081,,3G_fhl,DHK_X1141
DHK_X0082,,2G_fhl,DHK_X0308
DHK_X0082,,3G_fhl,DHK_X0308
DHK_X0083,,2G_scl,DHK_X0056
DHK_X0083,,3G_scl,DHK_X0056
DHK_X0084,,2G_fhl,DHK_X0084
DHK_X0084,,3G_fhl,DHK_X0084
DHK_X0085,,2G_scl,DHK_X0318
DHK_X0085,,3G_scl,DHK_X0318
DHK_X0088,,2G_scl,DHK_X0088
DHK_X0089,,2G_fhl,DHK_X1634
DHK_X0089,,3G_fhl,DHK_X1634
DHK_X0090,,2G_scl,DHK_X0375
DHK_X0090,,3G_scl,DHK_X0375
DHK_X0092,,2G_fhl,DHK_X0092
DHK_X0095,,2G_scl,DHK_X0099
DHK_X0095,,3G_scl,DHK_X0099
DHK_X0099,,2G_scl,DHK_X0099
DHK_X0099,,3G_scl,DHK_X0099
DHK_X0103,,2G_scl,DHK_X0103
DHK_X0103,,3G_scl,DHK_X0103
DHK_X0104,,2G_fhl,DHK_X0104
DHK_X0104,,3G_fhl,DHK_X0104
DHK_X0105,,2G_scl,DHK_X0107
DHK_X0105,,3G_scl,DHK_X0107
DHK_X0107,,2G_scl,DHK_X0107
DHK_X0107,,3G_scl,DHK_X0107
DHK_X0109,,2G_scl,DHK_X1848
DHK_X0110,,2G_fhl,DHK_X0651
DHK_X0110,,3G_fhl,DHK_X0651
DHK_X0116,,2G_fhl,DHK_X2596
DHK_X0116,,3G_fhl,DHK_X2596
DHK_X0117,,2G_fhl,DHK_X0117
DHK_X0117,,3G_fhl,DHK_X0117
DHK_X0120,,2G_scl,DHK_X3419
DHK_X0120,,3G_scl,DHK_X3419
DHK_X0122,,2G_fhl,DHK_X0122
DHK_X0122,,3G_fhl,DHK_X0122
DHK_X0123,,2G_scl,DHK_X0965
DHK_X0123,,3G_scl,DHK_X0965
DHK_X0125,,2G_scl,DHK_X3262
DHK_X0125,,3G_scl,DHK_X3262
DHK_X0127,,2G_fhl,DHK_X0162
DHK_X0127,,3G_fhl,DHK_X0162
DHK_X0128,,2G_fhl,DHK_X0122
DHK_X0128,,3G_fhl,DHK_X0122
DHK_X01280,,2G_fhl,DHK_X1903
DHK_X01280,,3G_fhl,DHK_X1903
DHK_X0129,,2G_fhl,DHK_X3738
DHK_X0129,,3G_fhl,DHK_X3738
DHK_X0130,,2G_fhl,DHK_X0130
DHK_X0131,,2G_scl,DHK_X1882
DHK_X0131,,3G_scl,DHK_X1882
DHK_X0132,,2G_fhl,DHK_X0130
DHK_X0132,,3G_fhl,DHK_X0130
DHK_X0135,,2G_fhl,DHK_X1903
DHK_X0135,,3G_fhl,DHK_X1903
DHK_X0137,,2G_scl,DHK_X4277
DHK_X0137,,3G_scl,DHK_X4277
DHK_X0140,,2G_scl,DHK_X3420
DHK_X0140,,3G_scl,DHK_X3420
DHK_X0141,,2G_fhl,DHK_X0389
DHK_X0141,,3G_fhl,DHK_X0389
DHK_X0142,,2G_scl,DHK_X0873
DHK_X0142,,3G_scl,DHK_X0873
DHK_X0143,,2G_scl,DHK_X0068
DHK_X0148,,2G_scl,DHK_X0148
DHK_X0148,,3G_scl,DHK_X0148
DHK_X0149,,2G_scl,DHK_X0150
DHK_X0149,,3G_scl,DHK_X0150
DHK_X0150,,2G_scl,DHK_X0150
DHK_X0150,,3G_scl,DHK_X0150
DHK_X0152,,2G_scl,DHK_X0594
DHK_X0152,,3G_scl,DHK_X0594
DHK_X0156,,2G_scl,DHK_X0156
DHK_X0156,,3G_scl,DHK_X0156
DHK_X0157,,2G_scl,DHK_X0156
DHK_X01590,,2G_scl,DHK_X0602
DHK_X0160,,2G_fhl,DHK_X0160
DHK_X0161,,2G_fhl,DHK_X1002
DHK_X0161,,3G_fhl,DHK_X1002
DHK_X0162,,2G_fhl,DHK_X0162
DHK_X0167,,2G_fhl,DHK_X0167
DHK_X0175,,2G_fhl,DHK_X0175
DHK_X0175,,3G_fhl,DHK_X0175
DHK_X0180,,2G_fhl,DHK_X1609
DHK_X0180,,3G_fhl,DHK_X1609
DHK_X0181,,2G_fhl,DHK_X0181
DHK_X0182,,2G_scl,DHK_X2567
DHK_X0182,,3G_scl,DHK_X2567
DHK_X0184,,2G_fhl,DHK_X0034
DHK_X0184,,3G_fhl,DHK_X0034
DHK_X0186,,2G_scl,DHK_X0186
DHK_X0186,,3G_scl,DHK_X0186
DHK_X0187,,2G_fhl,DHK_X0187
DHK_X0187,,3G_fhl,DHK_X0187
DHK_X0188,,2G_fhl,DHK_X1706
DHK_X0188,,3G_fhl,DHK_X1706
DHK_X0189,,2G_scl,DHK_X1793
DHK_X0190,,2G_fhl,DHK_X0190
DHK_X0194,,2G_scl,DHK_X4480
DHK_X0194,,3G_scl,DHK_X4480
DHK_X0195,,2G_fhl,DHK_X1681
DHK_X0195,,3G_fhl,DHK_X1681
DHK_X01950,,2G_fhl,DHK_X2739
DHK_X01950,,3G_fhl,DHK_X2739
DHK_X0197,,2G_scl,DHK_X0197
DHK_X0197,,3G_scl,DHK_X0197
DHK_X0198,,2G_scl,DHK_X3657
DHK_X0199,,2G_scl,DHK_X0199
DHK_X0200,,2G_fhl,DHK_X0200
DHK_X0200,,3G_fhl,DHK_X0200
DHK_X0201,,2G_fhl,DHK_X0351
DHK_X0201,,3G_fhl,DHK_X0351
DHK_X0203,,2G_fhl,DHK_X0458
DHK_X02030,,2G_scl,DHK_X0458
DHK_X02030,,3G_scl,DHK_X0458
DHK_X0209,,2G_scl,DHK_X1196
DHK_X0209,,3G_scl,DHK_X1196
DHK_X0211,,2G_scl,DHK_X1833
DHK_X0211,,3G_scl,DHK_X1833
DHK_X0216,,2G_scl,DHK_X3255
DHK_X0217,,2G_scl,DHK_X3406
DHK_X0219,,2G_fhl,DHK_X0219
DHK_X0224,,2G_fhl,DHK_X0224
DHK_X0224,,3G_fhl,DHK_X0224
DHK_X0227,,2G_scl,DHK_X2211
DHK_X0227,,3G_scl,DHK_X2211
DHK_X0238,,2G_scl,DHK_X3793
DHK_X0238,,3G_scl,DHK_X3793
DHK_X0255,,2G_scl,DHK_X0255
DHK_X0255,,3G_scl,DHK_X0255
DHK_X0256,,2G_scl,DHK_X0256
DHK_X0256,,3G_scl,DHK_X0256
DHK_X0257,,2G_scl,DHK_X1629
DHK_X0257,,3G_scl,DHK_X1629
DHK_X0259,,2G_scl,DHK_X0347
DHK_X0260,,2G_fhl,DHK_X0272
DHK_X0260,,3G_fhl,DHK_X0272
DHK_X0262,,2G_fhl,DHK_X1929
DHK_X0262,,3G_fhl,DHK_X1929
DHK_X0264,,2G_fhl,DHK_X0264
DHK_X0266,,2G_fhl,DHK_X0266
DHK_X0267,,2G_scl,DHK_X0267
DHK_X0267,,3G_scl,DHK_X0267
DHK_X0272,,2G_fhl,DHK_X0272
DHK_X0273,,2G_scl,DHK_X2156
DHK_X0273,,3G_scl,DHK_X2156
DHK_X0280,,2G_scl,DHK_X0280
DHK_X0280,,3G_scl,DHK_X0280
DHK_X0282,,2G_fhl,DHK_X0282
DHK_X0283,,2G_scl,DHK_X0283
DHK_X0283,,3G_scl,DHK_X0283
DHK_X0285,,2G_scl,DHK_X2840
DHK_X0285,,3G_scl,DHK_X2840
DHK_X0288,,2G_scl,DHK_X2987
DHK_X0288,,3G_scl,DHK_X2987
DHK_X0291,,2G_scl,DHK_X0291
DHK_X0292,,2G_fhl,DHK_X1796
DHK_X02920,,2G_fhl,DHK_X1796
DHK_X0293,,2G_fhl,DHK_X0293
DHK_X0294,,2G_scl,DHK_X0294
DHK_X0294,,3G_scl,DHK_X0294
DHK_X0295,,2G_scl,DHK_X0488
DHK_X0295,,3G_scl,DHK_X0488
DHK_X0296,,2G_fhl,DHK_X0028
DHK_X0296,,3G_fhl,DHK_X0028
DHK_X0299,,2G_scl,DHK_X0299
DHK_X0299,,3G_scl,DHK_X0299
DHK_X0300,,2G_fhl,DHK_X0300
DHK_X0301,,2G_scl,DHK_X0041
DHK_X0301,,3G_scl,DHK_X0041
DHK_X0306,,2G_fhl,DHK_X0306
DHK_X0307,,2G_fhl,DHK_X0307
DHK_X0308,,2G_fhl,DHK_X0308
DHK_X0309,,2G_fhl,DHK_X1135
DHK_X0309,,3G_fhl,DHK_X1135
DHK_X0310,,2G_scl,DHK_X0310
DHK_X0310,,3G_scl,DHK_X0310
DHK_X0311,,2G_fhl,DHK_X0733
DHK_X0312,,2G_fhl,DHK_X0563
DHK_X0312,,3G_fhl,DHK_X0563
DHK_X0313,,2G_fhl,DHK_X0313
DHK_X0313,,3G_fhl,DHK_X0313
DHK_X0314,,2G_scl,DHK_X0314
DHK_X0314,,3G_scl,DHK_X0314
DHK_X0315,,2G_fhl,DHK_X0037
DHK_X0315,,3G_fhl,DHK_X0037
DHK_X0316,,2G_scl,DHK_X0316
DHK_X0316,,3G_scl,DHK_X0316
DHK_X0318,,2G_scl,DHK_X0318
DHK_X0318,,3G_scl,DHK_X0318
DHK_X0319,,2G_fhl,DHK_X0672
DHK_X0319,,3G_fhl,DHK_X0672
DHK_X0320,,2G_scl,DHK_X0320
DHK_X0320,,3G_scl,DHK_X0320
DHK_X0322,,2G_scl,DHK_X0322
DHK_X0322,,3G_scl,DHK_X0322
DHK_X0325,,2G_scl,DHK_X0325
DHK_X0325,,3G_scl,DHK_X0325
DHK_X0327,,2G_scl,DHK_X0056
DHK_X0327,,3G_scl,DHK_X0056
DHK_X0328,,2G_fhl,DHK_X2262
DHK_X0328,,3G_fhl,DHK_X2262
DHK_X0329,,2G_fhl,DHK_X0329
DHK_X0331,,2G_fhl,DHK_X0331
DHK_X0332,,2G_fhl,DHK_X3279
DHK_X0332,,3G_fhl,DHK_X3279
DHK_X0333,,2G_scl,DHK_X2591
DHK_X0333,,3G_scl,DHK_X2591
DHK_X0335,,2G_scl,DHK_X1195
DHK_X0335,,3G_scl,DHK_X1195
DHK_X0336,,2G_fhl,DHK_X2299
DHK_X0336,,3G_fhl,DHK_X2299
DHK_X0340,,2G_scl,DHK_X0340
DHK_X0341,,2G_scl,DHK_X2987
DHK_X0341,,3G_scl,DHK_X2987
DHK_X0342,,2G_scl,DHK_X0316
DHK_X0342,,3G_scl,DHK_X0316
DHK_X0343,,2G_fhl,DHK_X0343
DHK_X0346,,2G_scl,DHK_X0346
DHK_X0346,,3G_scl,DHK_X0346
DHK_X0347,,2G_scl,DHK_X0347
DHK_X0347,,3G_scl,DHK_X0347
DHK_X0350,,2G_fhl,DHK_X0350
DHK_X0351,,2G_fhl,DHK_X0351
DHK_X0351,,3G_fhl,DHK_X0351
DHK_X0352,,2G_scl,DHK_X0802
DHK_X0352,,3G_scl,DHK_X0802
DHK_X0353,,2G_fhl,DHK_X0117
DHK_X0353,,3G_fhl,DHK_X0117
DHK_X0355,,2G_fhl,DHK_X2981
DHK_X0355,,3G_fhl,DHK_X2981
DHK_X0356,,2G_fhl,DHK_X0844
DHK_X0356,,3G_fhl,DHK_X0844
DHK_X0358,,2G_fhl,DHK_X1004
DHK_X0358,,3G_fhl,DHK_X1004
DHK_X0359,,2G_scl,DHK_X0359
DHK_X0360,,2G_fhl,DHK_X0028
DHK_X0360,,3G_fhl,DHK_X0028
DHK_X0361,,2G_scl,DHK_X2746
DHK_X0361,,3G_scl,DHK_X2746
DHK_X0362,,2G_scl,DHK_X0362
DHK_X0362,,3G_scl,DHK_X0362
DHK_X0363,,2G_fhl,DHK_X0431
DHK_X0363,,3G_fhl,DHK_X0431
DHK_X0365,,2G_fhl,DHK_X0426
DHK_X0365,,3G_fhl,DHK_X0426
DHK_X0366,,2G_fhl,DHK_X0366
DHK_X0367,,2G_fhl,DHK_X0367
DHK_X0367,,3G_fhl,DHK_X0367
DHK_X0368,,2G_fhl,DHK_X1929
DHK_X0368,,3G_fhl,DHK_X1929
DHK_X0369,,2G_fhl,DHK_X1929
DHK_X0369,,3G_fhl,DHK_X1929
DHK_X0371,,2G_fhl,DHK_X1047
DHK_X0371,,3G_fhl,DHK_X1047
DHK_X0373,,2G_scl,DHK_X0373
DHK_X0375,,2G_scl,DHK_X0375
DHK_X0375,,3G_scl,DHK_X0375
DHK_X0376,,2G_scl,DHK_X0376
DHK_X0376,,3G_scl,DHK_X0376
DHK_X0377,,2G_scl,DHK_X0377
DHK_X0377,,3G_scl,DHK_X0377
DHK_X0380,,2G_fhl,DHK_X0380
DHK_X0381,,2G_scl,DHK_X0381
DHK_X0381,,3G_scl,DHK_X0381
DHK_X0382,,2G_fhl,DHK_X0382
DHK_X0382,,3G_fhl,DHK_X0382
DHK_X0384,,2G_scl,DHK_X0384
DHK_X0386,,2G_fhl,DHK_X0386
DHK_X0389,,2G_fhl,DHK_X0389
DHK_X0389,,3G_fhl,DHK_X0389
DHK_X0391,,2G_fhl,DHK_X1819
DHK_X0394,,2G_scl,DHK_X1639
DHK_X0394,,3G_scl,DHK_X1639
DHK_X0396,,2G_fhl,DHK_X0396
DHK_X0398,,2G_fhl,DHK_X0398
DHK_X0398,,3G_fhl,DHK_X0398
DHK_X0400,,2G_scl,DHK_X3206
DHK_X0400,,3G_scl,DHK_X3206
DHK_X0401,,2G_fhl,DHK_X1140
DHK_X0401,,3G_fhl,DHK_X1140
DHK_X0402,,2G_scl,DHK_X0402
DHK_X0402,,3G_scl,DHK_X0402
DHK_X0403,,2G_scl,DHK_X0347
DHK_X0403,,3G_scl,DHK_X0347
DHK_X0404,,2G_scl,DHK_X1823
DHK_X0404,,3G_scl,DHK_X1823
DHK_X0405,,2G_fhl,DHK_X0405
DHK_X0405,,3G_fhl,DHK_X0405
DHK_X0406,,2G_fhl,DHK_X0406
DHK_X0406,,3G_fhl,DHK_X0406
DHK_X0407,,2G_scl,DHK_X0407
DHK_X0410,,2G_scl,DHK_X4145
DHK_X0410,,3G_scl,DHK_X4145
DHK_X0411,,2G_scl,DHK_X0411
DHK_X0411,,3G_scl,DHK_X0411
DHK_X0413,,2G_fhl,DHK_X0413
DHK_X0413,,3G_fhl,DHK_X0413
DHK_X0414,,2G_fhl,DHK_X0436
DHK_X0414,,3G_fhl,DHK_X0436
DHK_X0417,,2G_fhl,DHK_X0720
DHK_X0417,,3G_fhl,DHK_X0720
DHK_X0419,,2G_fhl,DHK_X0419
DHK_X0423,,2G_scl,DHK_X3206
DHK_X0423,,3G_scl,DHK_X3206
DHK_X0424,,2G_fhl,DHK_X0424
DHK_X0426,,2G_fhl,DHK_X0426
DHK_X0427,,2G_scl,DHK_X0310
DHK_X0427,,3G_scl,DHK_X0310
DHK_X0428,,2G_scl,DHK_X0815
DHK_X0428,,3G_scl,DHK_X0815
DHK_X0429,,2G_fhl,DHK_X0429
DHK_X0431,,2G_fhl,DHK_X0431
DHK_X0431,,3G_fhl,DHK_X0431
DHK_X0436,,2G_fhl,DHK_X0436
DHK_X0436,,3G_fhl,DHK_X0436
DHK_X0437,,2G_scl,DHK_X2020
DHK_X0437,,3G_scl,DHK_X2020
DHK_X0438,,2G_scl,DHK_X0438
DHK_X0438,,3G_scl,DHK_X0438
DHK_X0439,,2G_fhl,DHK_X0056
DHK_X0440,,2G_scl,DHK_X3899
DHK_X0440,,3G_scl,DHK_X3899
DHK_X0441,,2G_scl,DHK_X0473
DHK_X0441,,3G_scl,DHK_X0473
DHK_X0442,,2G_scl,DHK_X0442
DHK_X0442,,3G_scl,DHK_X0442
DHK_X0443,,2G_scl,DHK_X0443
DHK_X0443,,3G_scl,DHK_X0443
DHK_X0444,,2G_scl,DHK_X0873
DHK_X0444,,3G_scl,DHK_X0873
DHK_X0446,,2G_fhl,DHK_X0181
DHK_X0446,,3G_fhl,DHK_X0181
DHK_X0450,,2G_scl," DHK_X0450"
DHK_X0451,,2G_fhl,DHK_X0451
DHK_X0451,,3G_fhl,DHK_X0451
DHK_X0453,,2G_scl,DHK_X0453
DHK_X0453,,3G_scl,DHK_X0453
DHK_X0454,,2G_fhl,DHK_X0454
DHK_X0454,,3G_fhl,DHK_X0454
DHK_X0455,,2G_scl,DHK_X0377
DHK_X0455,,3G_scl,DHK_X0377
DHK_X0458,,2G_scl,DHK_X0458
DHK_X0458,,3G_scl,DHK_X0458
DHK_X0460,,2G_fhl,DHK_X0460
DHK_X0461,,2G_fhl,DHK_X0461
DHK_X0461,,3G_fhl,DHK_X0461
DHK_X0463,,2G_fhl,DHK_X0382
DHK_X0463,,3G_fhl,DHK_X0382
DHK_X0464,,2G_fhl,DHK_X1114
DHK_X0464,,3G_fhl,DHK_X1114
DHK_X0466,,2G_scl,DHK_X1062
DHK_X0466,,3G_scl,DHK_X1062
DHK_X0468,,2G_fhl,DHK_X2252
DHK_X0468,,3G_fhl,DHK_X2252
DHK_X0470,,2G_scl,DHK_X0470
DHK_X0470,,3G_scl,DHK_X0470
DHK_X0472,,2G_fhl,DHK_X0406
DHK_X0472,,3G_fhl,DHK_X0406
DHK_X0473,,2G_scl,DHK_X0473
DHK_X0474,,2G_fhl,DHK_X1819
DHK_X0474,,3G_fhl,DHK_X1819
DHK_X0475,,2G_scl,DHK_X2130
DHK_X0475,,3G_scl,DHK_X2130
DHK_X0476,,2G_scl,DHK_X0598
DHK_X0476,,3G_scl,DHK_X0598
DHK_X0477,,2G_scl,DHK_X0477
DHK_X0477,,3G_scl,DHK_X0477
DHK_X0480,,2G_scl,DHK_X0480
DHK_X0480,,3G_scl,DHK_X0480
DHK_X0481,,2G_fhl,DHK_X1703
DHK_X0481,,3G_fhl,DHK_X1703
DHK_X0482,,2G_scl,DHK_X0516
DHK_X0483,,2G_scl,DHK_X2647
DHK_X0483,,3G_scl,DHK_X2647
DHK_X0485,,2G_scl,DHK_X2639
DHK_X0485,,3G_scl,DHK_X2639
DHK_X0486,,2G_scl,DHK_X0486
DHK_X0488,,2G_scl,DHK_X0488
DHK_X0488,,3G_scl,DHK_X0488
DHK_X0489,,2G_scl,DHK_X2624
DHK_X0489,,3G_scl,DHK_X2624
DHK_X0490,,2G_scl,DHK_X2645
DHK_X0490,,3G_scl,DHK_X2645
DHK_X0491,,2G_scl,DHK_X2755
DHK_X0491,,3G_scl,DHK_X2755
DHK_X0504,,2G_fhl,DHK_X1664
DHK_X0504,,3G_fhl,DHK_X1664
DHK_X0505,,2G_scl,DHK_X0505
DHK_X0508,,2G_scl,DHK_X0346
DHK_X0508,,3G_scl,DHK_X0346
DHK_X0512,,2G_scl,DHK_X0711
DHK_X0516,,2G_scl,DHK_X0516
DHK_X0519,,2G_scl,DHK_X1629
DHK_X0519,,3G_scl,DHK_X1629
DHK_X0521,,2G_scl,DHK_X1169
DHK_X0521,,3G_scl,DHK_X1169
DHK_X0522,,2G_scl,DHK_X1168
DHK_X0522,,3G_scl,DHK_X1168
DHK_X0525,,2G_fhl,DHK_X0742
DHK_X0525,,3G_fhl,DHK_X0742
DHK_X0527,,2G_fhl,DHK_X0742
DHK_X0527,,3G_fhl,DHK_X0742
DHK_X0529,,2G_scl,DHK_X2079
DHK_X0529,,3G_scl,DHK_X2079
DHK_X0531,,2G_scl,DHK_X2528
DHK_X0531,,3G_scl,DHK_X2528
DHK_X0532,,2G_fhl,DHK_X0532
DHK_X0534,,2G_fhl,DHK_X0534
DHK_X0536,,2G_scl,DHK_X1652
DHK_X0536,,3G_scl,DHK_X1652
DHK_X0537,,2G_fhl,DHK_X1668
DHK_X0537,,3G_fhl,DHK_X1668
DHK_X0538,,2G_fhl,DHK_X1664
DHK_X0538,,3G_fhl,DHK_X1664
DHK_X0539,,2G_scl,DHK_X0987
DHK_X0539,,3G_scl,DHK_X0987
DHK_X0543,,2G_scl,DHK_X2208
